"STATION","NAME","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WESF","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00055733","MONUMENT 3 S, CO US","2013-02-10",,,,,"0.00","0.0","0.0","37","16","19",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-02-11",,,,,"0.05","0.5","1.0","29","13","14",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-02-12",,,,,"0.00","0.0","0.0","19","2","7",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-02-13",,,,,"0.00","0.0","0.0","35","4","23",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-02-14",,,,,"0.00","0.0","0.0","43","18","23",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-02-15",,,,,"0.00","0.0","0.0","36","6","6",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-02-16",,,,,"0.00","0.0","0.0","38","6","18",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-02-17",,,,,"0.00","0.0","0.0","54","18","35",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-02-18",,,,,"0.00","0.0","0.0","59","20","20",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-02-19",,,,,"0.00","0.0","0.0","39","10","10",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-02-20",,,,,"0.00","0.0","0.0","37","8","17",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-02-21",,,,,"0.28","3.0","3.0","33","12","13",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-02-22",,,,,"0.00","0.0","0.0","22","2","10",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-02-23",,,,,"0.00","0.0","0.0","27","10","18",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-02-24",,,,,"0.00","0.0","0.0","39","12","23",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-02-25",,,,,"0.25","5.9","6.0","24","11","11",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-02-26",,,,,"0.00","0.0","0.0","33","5","12",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-02-27",,,,,"0.21","4.2","4.0","27","12","17",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-02-28",,,,,"0.00","0.0","0.0","32","5","8",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-03-01",,,,,"0.00","0.0","0.0","36","5","23",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-03-02",,,,,"0.00","0.0","0.0","41","16","26",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-03-03",,,,,"0.00","0.0","0.0","54","25","29",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-03-04",,,,,"0.12","1.5","2.0","58","27","39",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-03-05",,,,,"0.00","0.0","0.0","42","-2","3",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-03-06",,,,,"0.00","0.0","0.0","36","3","36",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-03-07",,,,,"0.00","0.0","0.0","61","29","41",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-03-08",,,,,"0.00","0.0","0.0","60","26","30",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-03-09",,,,,"0.00","0.0","0.0","52","29","29",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-03-10",,,,,"0.27","5.9","6.0","30","19","20",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-03-11",,,,,"0.00","0.0","0.0","34","15","34",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-03-12",,,,,"0.00","0.0","0.0","51","26","26",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-03-13",,,,,"0.00","0.0","0.0","39","21","37",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-03-14",,,,,"0.00","0.0","0.0","61","31","36",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-03-15",,,,,"0.00","0.0","0.0","65","33","50",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-03-16",,,,,"0.00","0.0","0.0","71","39","39",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-03-17",,,,,"0.00","0.0","0.0","49","24","25",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-03-18",,,,,"0.00","0.0","0.0","57","19","19",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-03-19",,,,,"0.00","0.0","0.0","49","17","28",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-03-20",,,,,"0.00","0.0","0.0","48","14","14",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-03-21",,,,,"0.00","0.0","0.0","44","13","40",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-03-22",,,,,"0.00","0.0","0.0","58","22","28",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-03-23",,,,,"0.00","0.0","0.0","45","17","17",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-03-24",,,,,"0.27","2.0","2.0","17","-4","-3",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-03-25",,,,,"0.00","0.0","0.0","26","-4","-4",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-03-26",,,,,"0.00","0.0","0.0","32","-5","7",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-03-27",,,,,"0.00","0.0","0.0","49","7","24",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-03-28",,,,,"0.00","0.0","0.0","54","23","25",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-03-29",,,,,"0.00","0.0","0.0","58","25","29",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-03-30",,,,,"0.00","0.0","0.0","62","28","42",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-03-31",,,,,"0.00","0.0","0.0","67","26","26",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-04-01",,,,,"0.00",,,"66","24","29",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-04-02",,,,,"0.00",,,"52","24","29",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-04-03",,,,,"0.00",,,"34","26","29",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-04-04",,,,,"0.00",,,"56","27","31",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-04-05",,,,,"0.00",,,"64","30","39",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-04-06",,,,,"0.00",,,"70","36","36",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-04-07",,,,,"0.00",,,"58","28","30",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-04-08",,,,,"0.00",,,"66","29","34",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-04-09",,,,,"0.00",,,"64","12","12",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-04-10",,,,,"0.00",,,"15","1","1",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-04-11",,,,,"0.00",,,"26","1","16",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-04-12",,,,,"0.00",,,"51","16","28",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-04-13",,,,,"0.00",,,"52","25","29",,,"    1",,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-04-14",,,,,"0.00",,,"66","28","33",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-04-15",,,,,"0.00",,,"52","27","27",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-04-16",,,,,"0.00",,,"45","23","23",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-04-17",,,,,"0.00",,,"41","22","25",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-04-18",,,,,"0.43","5.0","5.0","28","12","12",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-04-19",,,,,"0.00",,,"29","6","25",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-04-20",,,,,"0.00",,,"47","24","28",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-04-21",,,,,"0.00",,,"51","28","32",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-04-22",,,,,"0.00",,,"58","28","28",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-04-23",,,,,"0.12","1.0",,"57","15","15",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-04-24",,,,,"0.00",,,"27","13","14",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-04-25",,,,,"0.00",,,"48","13","24",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-04-26",,,,,"0.00",,,"59","22","37",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-04-27",,,,,"0.00",,,"62","31","42",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-04-28",,,,,"0.00",,,"68","37","45",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-04-29",,,,,"0.00",,,"73","41","43",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-04-30",,,,,"0.00",,,"77","36","46",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-05-01",,,,,"0.00","0.0","0.0","67","32","32",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-05-02",,,,,"0.27","3.2","3.0","33","16","19",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-05-03",,,,,"0.00","0.0","0.0","40","16","21",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-05-04",,,,,"0.00","0.0","0.0","57","20","26",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-05-05",,,,,"0.00","0.0","0.0","57","25","27",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-05-06",,,,,"0.00","0.0","0.0","53","25","30",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-05-07",,,,,"0.00","0.0","0.0","64","30","45",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-05-08",,,,,"0.00","0.0","0.0","71","37","40",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-05-09",,,,,"0.63","0.0","0.0","53","35","35",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-05-10",,,,,"0.00","0.0","0.0","51","31","33",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-05-11",,,,,"0.11","0.0","0.0","60","31","41",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-05-12",,,,,"0.00","0.0","0.0","61","38","43",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-05-13",,,,,"0.00","0.0","0.0","71","42","49",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-05-14",,,,,"0.00","0.0","0.0","77","49","57",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-05-15",,,,,"0.00","0.0","0.0","79","48","51",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-05-16",,,,,"0.12","0.0","0.0","74","42","47",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-05-17",,,,,"0.00","0.0","0.0","76","42","43",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-05-18",,,,,"0.00","0.0","0.0","82","41","51",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-05-19",,,,,"0.00","0.0","0.0","72","40","43",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-05-20",,,,,"0.00","0.0","0.0","62","34","37",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-05-22",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-05-23",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-05-24",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-05-25",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-05-26",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-05-27",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-05-28",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-05-29",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-05-30",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-05-31",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-07-01",,,,,,"0.0","0.0","77","46","47",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-07-02",,,,,,"0.0","0.0","71","46","46",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-07-03",,,,,,"0.0","0.0","79","46","49",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-07-04",,,,,,"0.0","0.0","84","46","54",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-07-05",,,,,,"0.0","0.0","86","49","68",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-07-06",,,,,,"0.0","0.0","88","60","62",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-07-07",,,,,,"0.0","0.0","85","51","56",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-07-08",,,,,,"0.0","0.0","85","54","57",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-07-09",,,,,,"0.0","0.0","90","56","59",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-07-10",,,,,,"0.0","0.0","87","56","60",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-07-11",,,,,,"0.0","0.0","83","54","54",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-07-12",,,,,,"0.0","0.0","87","54","69",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-07-13",,,,,,"0.0","0.0","88","60","60",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-07-14",,,,,,"0.0","0.0","87","53","54",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-07-15",,,,,,"0.0","0.0","80","53","59",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-07-16",,,,,,"0.0","0.0","68","46","46",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-07-17",,,,,,"0.0","0.0","73","45","54",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-07-18",,,,,,"0.0","0.0","79","51","52",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-07-19",,,,,,"0.0","0.0","87","50","57",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-07-20",,,,,,"0.0","0.0","79","55","57",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-07-21",,,,,,"0.0","0.0","86","51","63",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-07-22",,,,,,"0.0","0.0","91","61","70",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-07-23",,,,,,"0.0","0.0","91","54","69",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-07-24",,,,,,"0.0","0.0","92","59","63",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-07-25",,,,,,"0.0","0.0","70","50","51",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-07-26",,,,,,"0.0","0.0","79","50","50",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-07-27",,,,,,"0.0","0.0","80","49","60",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-07-28",,,,,,"0.0","0.0","85","51","54",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-07-29",,,,,"0.20","0.0","0.0","66","54","54",,,,"    1",,,,
"USC00055733","MONUMENT 3 S, CO US","2013-07-30",,,,,"0.80","0.0","0.0","77","48","55",,,,"    1",,,,
"USC00055733","MONUMENT 3 S, CO US","2013-07-31",,,,,"0.00","0.0","0.0","81","49","49",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-08-01",,,,,"0.00","0.0","0.0","83","49","58",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-08-02",,,,,"0.00","0.0","0.0","83","58","64",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-08-03",,,,,"0.00","0.0","0.0","87","54","65",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-08-04",,,,,"0.07","0.0","0.0","76","58","64",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-08-05",,,,,"0.17","0.0","0.0","85","53","63",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-08-06",,,,,"0.00","0.0","0.0","83","56","63",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-08-07",,,,,"0.00","0.0","0.0","84","57","58",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-08-08",,,,,"0.17","0.0","0.0","84","50","51",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-08-09",,,,,"0.25","0.0","0.0","71","45","48",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-08-10",,,,,"0.17","0.0","0.0","72","44","48",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-08-11",,,,,"0.00","0.0","0.0","79","48","60",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-08-12",,,,,"0.00","0.0","0.0","77","49","57",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-08-13",,,,,"0.04","0.0","0.0","78","51","61",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-08-14",,,,,"0.55","0.0","0.0","74","51","56",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-08-15",,,,,"0.06","0.0","0.0","77","47","62",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-08-16",,,,,"0.00","0.0","0.0","81","49","65",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-08-17",,,,,"0.00","0.0","0.0","85","50","63",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-08-18",,,,,"0.00","0.0","0.0","89","53","65",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-08-19",,,,,"0.00","0.0","0.0","87","51","61",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-08-20",,,,,"0.00","0.0","0.0","88","51","68",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-08-21",,,,,"0.00","0.0","0.0","89","57","59",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-08-22",,,,,"0.00","0.0","0.0","88","57","59",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-08-23",,,,,"4.11","0.0","0.0","85","53","53",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-08-24",,,,,"0.00","0.0","0.0","80","51","65",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-08-25",,,,,"0.00","0.0","0.0","82","57","67",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-08-26",,,,,"0.00","0.0","0.0","83","60","69",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-08-27",,,,,"0.00","0.0","0.0","85","56","62",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-08-28",,,,,"0.00","0.0","0.0","85","54","59",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-08-29",,,,,"0.00","0.0","0.0","86","55","59",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-08-30",,,,,"0.00","0.0","0.0","83","59","63",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-08-31",,,,,"0.00","0.0","0.0","87","57","59",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-09-01",,,,,"0.00","0.0","0.0","85","59","62",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-09-02",,,,,"0.22","0.0","0.0","73","52","53",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-09-03",,,,,"0.00","0.0","0.0","83","53","59",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-09-04",,,,,"0.00","0.0","0.0","89","59","63",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-09-05",,,,,"0.00","0.0","0.0","85","57","59",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-09-06",,,,,"0.00","0.0","0.0","88","53","62",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-09-07",,,,,"0.00","0.0","0.0","88","53","56",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-09-08",,,,,"0.00","0.0","0.0","86","49","56",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-09-09",,,,,"0.00","0.0","0.0","87","52","56",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-09-10",,,,,"0.00","0.0","0.0","83","56","57",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-09-11",,,,,"0.19","0.0","0.0","73","56","56",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-09-12",,,,,"0.87","0.0","0.0","65","55","55",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-09-13",,,,,"2.02","0.0","0.0","66","55","55",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-09-14",,,,,"0.40","0.0","0.0","64","50","53",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-09-15",,,,,"0.06","0.0","0.0","71","50","53",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-09-16",,,,,"0.48","0.0","0.0","61","50","50",,,"    1",,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-09-17",,,,,"0.38","0.0","0.0","60","49","56",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-09-18",,,,,"0.00","0.0","0.0","79","49","62",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-09-19",,,,,"0.00","0.0","0.0","78","49","49",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-09-20",,,,,"0.05","0.0","0.0","61","48","48",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-09-21",,,,,"0.00","0.0","0.0","65","41","42",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-09-22",,,,,"0.00","0.0","0.0","60","42","57",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-09-23",,,,,"0.44","0.0","0.0","75","41","45",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-09-24",,,,,"0.00","0.0","0.0","75","33","34",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-09-25",,,,,"0.00","0.0","0.0","68","33","58",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-09-26",,,,,"0.00","0.0","0.0","77","43","43",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-09-27",,,,,"0.00","0.0","0.0","74","41","48",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-09-28",,,,,"0.00","0.0","0.0","59","27","28",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-09-29",,,,,"0.00","0.0","0.0","63","28","48",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-09-30",,,,,"0.00","0.0","0.0","75","42","43",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-10-01",,,,,"0.00","0.0","0.0","79","43","45",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-10-02",,,,,"0.00","0.0","0.0","79","42","52",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-10-03",,,,,"0.00","0.0","0.0","73","43","43",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-10-04",,,,,"0.03","0.0","0.0","71","33","33",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-10-05",,,,,"0.00","0.0","0.0","44","24","29",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-10-06",,,,,"0.00","0.0","0.0","56","28","31",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-10-07",,,,,"0.00","0.0","0.0","67","31","32",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-10-08",,,,,"0.00","0.0","0.0","74","31","63",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-10-09",,,,,"0.00","0.0","0.0","75","41","44",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-10-10",,,,,"0.00","0.0","0.0","71","35","36",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-10-11",,,,,"0.00","0.0","0.0","61","36","44",,,,,,,,"    1"
"USC00055733","MONUMENT 3 S, CO US","2013-10-12",,,,,"0.06","0.0","0.0","62","35","38",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-10-13",,,,,"0.00","0.0","0.0","51","26","27",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-10-14",,,,,"0.03","0.0","0.0","59","26","39",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-10-15",,,,,"0.00","0.0","0.0","61","28","29",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-10-16",,,,,"0.00","0.0","0.0","37","27","28",,,"    1",,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-10-17",,,,,"0.00","0.0","0.0","50","24","28",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-10-18",,,,,"0.10","0.8","1.0","53","25","27",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-10-19",,,,,"0.00","0.0","0.0","42","22","35",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-10-20",,,,,"0.00","0.0","0.0","60","32","35",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-10-21",,,,,"0.14","0.0","0.0","49","22","24",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-10-22",,,,,"0.00","0.0","0.0","52","24","38",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-10-23",,,,,"0.00","0.0","0.0","62","30","32",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-10-24",,,,,"0.00","0.0","0.0","66","28","29",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-10-25",,,,,"0.00","0.0","0.0","58","27","41",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-10-26",,,,,"0.00","0.0","0.0","65","37","37",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-10-27",,,,,"0.00","0.0","0.0","61","31","45",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-10-28",,,,,"0.00","0.0","0.0","67","36","43",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-10-29",,,,,"0.00","0.0","0.0","45","28","28",,,"    1",,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-10-30",,,,,"0.00","0.0","0.0","58","28","31",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-10-31",,,,,"0.00","0.0","0.0","55","26","32",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-11-01",,,,,"0.00","0.0","0.0","57","30","37",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-11-02",,,,,"0.00","0.0","0.0","47","19","20",,,,,,,,
"USC00055733","MONUMENT 3 S, CO US","2013-11-03",,,,,"0.00","0.0","0.0","56","20","49",,,,,,,,
